Dataset,Hardware,ds_key,hw_key,algo_id,Seed,HV,IGD,Spacing,MaxSpread
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,27,1.1631520797927877,0.0033627953010269282,0.17655585818417233,1.1472626644399677
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,28,1.1645476790489682,0.004037938333702482,0.16976120627675068,1.1260928708860825
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,29,1.1643144508068675,0.002625294745589928,0.15256546663076656,1.4141275280619192
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,0,1.1957221125778124,0.009254940077511488,0.018976216407175707,0.508154263408853
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,1,1.1944105030041041,0.001702036983271503,0.04315586081810911,0.8050949226202629
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,2,1.1954087232742883,0.0031438440358675167,0.04482408206325243,0.8384803488191049
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,3,1.1948569395145656,0.004012853233455159,0.01624248744475511,0.672408519624633
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,4,1.1933991320358421,0.008744905754029253,0.020605988344970575,0.4748660428646008
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,5,1.1960849398253837,0.0024821669419980413,0.08196579113818857,0.838458523561455
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,6,1.1942037570305597,0.009045514783822596,0.05246604960646118,0.838625584153018
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,7,1.1956997355935053,0.009489872003455246,0.020859130420537712,0.5083528135293677
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,8,1.1944460819268898,0.0070287411624899545,0.05296877827295784,0.8383846376119415
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,9,1.1948009638982446,0.002482979017391363,0.030142278174922207,0.8053373420798313
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,10,1.1956747182215026,0.009476563110487607,0.017471327471031972,0.5080418666129553
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,11,1.1949616326951855,0.00651501304512844,0.01966305992570195,0.8384978501219391
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,12,1.1944473870500318,0.006598299352408091,0.03740236715765094,0.8418647079394469
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,13,1.1944216824538343,0.009124697533961685,0.017648118329616328,0.508020870991768
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,14,1.1955061855301572,0.0021144345372342654,0.034185130276508484,0.6729378121594095
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,15,1.1942531316776415,0.00828182646636954,0.040788366873691834,0.6729566573479666
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,16,1.1941036694577014,0.003998116922837324,0.013842500815311616,0.6729404973429549
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,17,1.194112247703571,0.007526939433629977,0.07261539095284464,0.8047932940035485
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,18,1.1942425851975649,0.010297104718818518,0.018041419327123845,0.47490995192314034
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,19,1.195005759722429,0.005490492417707234,0.019537765632443412,0.6725667182676588
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,20,1.194955046796652,0.006167359448368609,0.042001252161498116,0.8382898166398188
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,21,1.1956128439308429,0.0022936645796601584,0.01929785645016176,0.8381577186220915
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,22,1.1944987480161677,0.0036385379640822444,0.037217188155856645,0.8384345628725022
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,23,1.194024677859138,0.006494502382600642,0.0206884396868367,0.8383868083886483
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,24,1.1955179919212577,0.007009178597591621,0.03888198645169471,0.6730404461211137
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,25,1.193936417776368,0.010420781956199287,0.010432570182749592,0.5078400792344808
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,26,1.1943058248941902,0.0077311143161740885,0.041678297456139886,0.672517212439118
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,27,1.1938054201854507,0.00985587517476659,0.01396460880183865,0.5073365237419337
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,28,1.1953132202102026,0.009954010167763245,0.009950735921066439,0.508154263408853
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,random_search,29,1.1944401561252806,0.008494071624191718,0.05076020282744346,1.0042060732766145
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,0,1.0219537340038038,0.013052634343129638,0.17692038991939404,1.366940746671846
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,1,1.0254083863904488,0.00553334265067066,0.18190639136645775,1.3108542998451214
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,2,1.026779584123856,0.010578185614712002,0.19976632374864636,1.3782330969579195
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,3,1.0237866372469215,0.018630818562201314,0.17592904039121754,1.4063076324267862
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,4,1.0222343525570325,0.007209555213791676,0.1655277010039769,1.3489836023772515
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,5,1.0227093859509484,0.012660992889239844,0.17272261525226668,1.3826870884139337
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,6,1.0256197493312553,0.013290216658909114,0.1778361752682005,1.3829519155203773
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,7,1.024581738124993,0.008808230041766672,0.16702036283012353,1.306458230388051
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,8,1.026011598077894,0.01012049367629999,0.18511668083611935,1.3613667625982815
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,9,1.024751666785094,0.01011191059885357,0.19973673379390994,1.3866575244266177
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,10,1.0248539341414749,0.01109775299431454,0.17236214323544324,1.378252013219414
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,11,1.02576600737801,0.008473405693333014,0.1970499058023863,1.406935324914933
