Dataset,Hardware,ds_key,hw_key,exp_name,Label,Short,Seed,HV,IGD,Spacing
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,no_moead,T4: No MOEA/D,No MOEA/D,17,0.9364434180258006,0.04828806362112454,0.0007075429307013029
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,no_moead,T4: No MOEA/D,No MOEA/D,18,0.9670754033242841,0.024322332942455123,0.003955790746331117
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,no_moead,T4: No MOEA/D,No MOEA/D,19,0.9499480434454495,0.043920032367820196,0.021078501749764358
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,no_moead,T4: No MOEA/D,No MOEA/D,20,0.9788445777784924,0.011588591304706568,0.018760567461812587
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,no_moead,T4: No MOEA/D,No MOEA/D,21,0.9590401984829451,0.024864316637942693,0.00800781468898353
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,no_moead,T4: No MOEA/D,No MOEA/D,22,0.9691851086852464,0.03614206934383676,0.005243088971193948
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,no_moead,T4: No MOEA/D,No MOEA/D,23,0.9712588708507082,0.02073177368128933,0.019719865921221623
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,no_moead,T4: No MOEA/D,No MOEA/D,24,0.9774390728198261,0.02857504083399559,0.020362199162008612
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,no_moead,T4: No MOEA/D,No MOEA/D,25,0.9755845933436028,0.01660985589452748,0.020149915726910196
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,no_moead,T4: No MOEA/D,No MOEA/D,26,0.9492968652458762,0.051724700554797394,0.00455414021157649
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,no_moead,T4: No MOEA/D,No MOEA/D,27,0.9786092954563681,0.013461363244307953,0.02016890997297704
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,no_moead,T4: No MOEA/D,No MOEA/D,28,0.9787605962928698,0.011931668232418468,0.02141051416135537
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,no_moead,T4: No MOEA/D,No MOEA/D,29,0.976594427720366,0.029242293324806986,0.0252441342972521
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,0,0.9886887750129228,0.05938918050592026,0.02427504752089308
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,1,0.981568230380886,0.028635746090650158,0.007721915022467979
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,2,0.9945833761536843,0.02275031634656614,0.019111703994036573
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,3,0.9813911828705616,0.029881612932594757,0.026625456542031096
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,4,0.9890414230715301,0.014960701201614827,0.0051613872461836
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,5,0.9359213254877712,0.023625638748218335,0.007343843878156974
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,6,0.9857855629406607,0.06691952583524406,0.01782490335967143
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,7,0.9925424784840458,0.024179664696845207,0.020906934005238634
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,8,0.9919740234028751,0.031111303334262423,0.023760862746375608
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,9,0.9784786486244894,0.046482380833064246,0.019541594642295892
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,10,0.9874972525247702,0.023911689877139247,0.004071422312670919
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,11,0.9832768865772639,0.02770790721220956,0.020887157433529587
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,12,0.9970439469159822,0.009853144555627785,0.02578564168773753
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,13,0.9939786737447037,0.022600182318545103,0.02079008709259177
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,14,0.9991587382357704,0.010892909790976969,0.021371191757849135
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,15,0.9878633622453761,0.01372068025541883,0.00677990869837983
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,16,0.9929119687463595,0.022585255960028035,0.01078254590050659
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,17,0.9718139364154547,0.0268127172217634,0.008870437869611383
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,18,0.9782683619552068,0.041944880957574204,0.02426073756354708
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,19,0.9887115123353599,0.023279615288435834,0.019112505057950223
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,20,0.9882045690297496,0.00897021165973482,0.0049322033646070525
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,21,0.9955979066729352,0.01137870888065025,0.02435794816838212
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,22,0.9970304018144918,0.013799571542605232,0.038937179710531004
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,23,0.9972053875015318,0.013512355536928268,0.020169675873372355
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,24,0.9996659598654021,0.0061463846583732305,0.01815237929665289
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,25,0.9814260129200737,0.03762939063209744,0.018633473002082297
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,26,0.9902557127718496,0.009915720653909903,0.0028282715331259
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,27,0.9881645741878167,0.009077519218644806,0.002201590055923804
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,28,0.9943014185994994,0.009977053619304448,0.022116543132788623
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,no_moead,T4: No MOEA/D,No MOEA/D,29,0.9909579005037052,0.021283225770118017,0.018497923836165494
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,0,0.9160568324176368,0.04257996388122982,0.009807924663303104
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,1,0.8554499499854564,0.07529309876878972,0.024804316927686077
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,2,0.77178508320546,0.0706069935254362,0.007977133742775153
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,3,0.9091355980574725,0.036581497025372896,0.010807038348055326
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,4,0.9397986785021212,0.004914806694514223,0.0067718561815033355
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,5,0.912137353902344,0.00859763299559227,0.01233692178522932
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,6,0.9191414847520182,0.00746675362323778,0.006703610805263078
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,7,0.9043102159965642,0.007829075517561802,0.008227613242645029
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,8,0.8599437765788023,0.04002782033372997,0.019675757047472004
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,9,0.906986364049371,0.006288976019322737,0.009358952244060048
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,10,0.9276465570459529,0.03473456281541345,0.01148486837312397
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,11,0.9107637488162076,0.007290909452179244,0.007166521087831324
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,12,0.8865038492193119,0.008843724802838727,0.009265553586204602
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,13,0.9134398562150466,0.007537140584467192,0.047339736401224915
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,14,0.9214327820180997,0.007404585065331912,0.004742922384622858
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,15,0.9019123433373942,0.007332684637902166,0.005284636950065525
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,16,0.9193013453007776,0.04729748536166861,0.01228524310023383
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,17,0.7398904710961471,0.075064728023255,0.009129170584330286
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,18,0.9081231191187685,0.0052572602419390995,0.011598417211955392
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,19,0.928075791802087,0.03348953762472994,0.015196162473964325
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,20,0.929011260945827,0.03422084880579577,0.011067742884848443
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,21,0.8544848847531158,0.005333343534365378,0.015918122395916737
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,22,0.8988928105287274,0.005018871538932871,0.015936494491699236
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,23,0.9559620863128458,0.00506105876732668,0.009151750321600694
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,24,0.880997624995198,0.00726285258773203,0.015436939325148148
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,25,0.9449526066206207,0.006965745235455128,0.008657906806273126
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,26,0.8624304273402815,0.06943120875849967,0.014940022856682935
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,27,0.8865334656348964,0.03709775164853992,0.011493668543867679
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,28,0.8826198738141494,0.12022118955226824,0.01664545597676146
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,no_moead,T4: No MOEA/D,No MOEA/D,29,0.9105239605339411,0.005926996987872579,0.012128181230869261
