Dataset,Hardware,ds_key,hw_key,Stage,stage_idx,stage_id,Seed,HV,IGD,Spacing,Pareto Points,algo_id,MaxSpread
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,Random Search,0,stage1_random,20,0.994444335453128,0.047849248449228526,0.11447457531328924,14.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,Random Search,0,stage1_random,21,1.0205667686859992,0.05127225574493982,0.093010118271127,14.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,Random Search,0,stage1_random,22,1.0083519993938008,0.070017540162065,0.0932836336759235,12.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,Random Search,0,stage1_random,23,0.9999091427625355,0.07854739272814289,0.10709426193572566,10.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,Random Search,0,stage1_random,24,1.026009059773433,0.05245423690317346,0.10134233916020251,13.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,Random Search,0,stage1_random,25,1.0033181229896078,0.07373758972132105,0.09888619861451677,12.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,Random Search,0,stage1_random,26,1.01755089245723,0.05571545433049663,0.10561934246738738,15.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,Random Search,0,stage1_random,27,1.0054646377673597,0.059122044094881324,0.11117477617921184,13.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,Random Search,0,stage1_random,28,1.0121086965209454,0.07909908816950448,0.09642517217753802,14.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,Random Search,0,stage1_random,29,1.0092062231619696,0.05759620260181087,0.10671760461280491,12.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,0,0.9738660169594864,0.03454999189136973,0.12904935715541177,21.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,1,0.9810556149048243,0.03185739798570576,0.04082065043269318,15.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,2,0.9792613613742791,0.07231399230401317,0.11565304965824065,25.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,3,0.9775891299937928,0.041565936162337204,0.13798486369762036,20.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,4,0.97863533670142,0.0182285744183118,0.13255154902178198,19.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,5,0.9778269232653709,0.01931180817403305,0.1241542587032877,22.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,6,0.9759887469160211,0.021177842152508963,0.12909643804748694,20.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,7,0.9752928163897645,0.024672934196953898,0.13647335070899907,21.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,8,0.9761355017855354,0.025827196339785884,0.12263499747144371,23.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,9,0.9706726362786962,0.042558129379472655,0.1130913457908149,26.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,10,0.9756359847515037,0.03591703375594147,0.13280929174408018,19.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,11,0.9743699714789027,0.028043689258226524,0.12486368541021735,21.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,12,0.9776434086135356,0.025777824848782136,0.12254128152416555,23.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,13,0.9786114911121307,0.029309888355388947,0.03214323116799828,21.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,14,0.9726798526591903,0.022670906531242267,0.13373331915459155,18.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,15,0.9820550194106048,0.06669026603902246,0.12439896706964167,22.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,16,0.9753349829375038,0.03443527642587836,0.13786495350793082,19.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,17,0.9783624796296067,0.07637433626806892,0.13018671393353914,19.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,18,0.9802313016075973,0.01949464550617426,0.12648987987368765,22.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,19,0.9730429502835519,0.02427307161611915,0.12770359010562396,21.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,20,0.9784801884149286,0.06873191249990901,0.14735425884223954,22.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,21,0.9810705051674289,0.06841202840144717,0.14182060635094207,16.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,22,0.9787780009279772,0.07021853165924213,0.16203209139845456,11.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,23,0.9762950419711502,0.038802365240293415,0.12460459960531305,22.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,24,0.9781887414760597,0.030483091032235517,0.13561194703923252,19.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,25,0.9780430552965492,0.025517412380632137,0.1343583499702791,20.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,26,0.9797489344374151,0.045531674875238765,0.12046311254985485,24.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,27,0.9795440072391677,0.026030849181330477,0.1268918118358536,22.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,28,0.9805957806331258,0.07333784403880649,0.14843690520575922,16.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,Random Search,0,stage1_random,29,0.9764089311321876,0.024880100296177966,0.022163619630181933,22.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,0,0.9982623269929971,0.046876211453744175,0.10269744348298286,34.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,1,0.9937072697749147,0.043423106069524355,0.10676899455880029,30.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,2,0.9931449806585366,0.06660414488046422,0.1011694126551527,33.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,3,0.9962273619457211,0.018620297995119637,0.09418909630491894,39.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,4,0.9959591004224072,0.02573898600575693,0.10955772403710845,27.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,5,0.9971301528821525,0.06085421629389251,0.11207922374114056,28.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,6,0.9937836545026493,0.05057374463721859,0.10325912569947537,38.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,7,0.9992743326617605,0.02337193652471118,0.09901352088474857,34.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,8,0.9905129293189845,0.04575959015345478,0.12102962661323649,34.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,9,0.9916771525370001,0.03758377723668989,0.09634695394626837,41.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,10,0.9943725230988273,0.019105025822261014,0.11103867382141233,28.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,11,0.9920198776451398,0.028406464822086527,0.02102961998213344,34.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,12,0.9934616866125981,0.02446625362663374,0.0965377724059079,35.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,13,0.9933654018947069,0.023656286246141425,0.09726592131459222,37.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,14,0.9962255803346586,0.03065860122492595,0.11827704700632621,26.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,15,0.9925530893270532,0.03581580914663797,0.10450620991708452,35.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,16,0.9955821090967232,0.022799437269008575,0.11029427093059953,29.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,17,0.993143049227293,0.0265118981553425,0.11175507665001785,35.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,18,0.9946687974470777,0.024761391552427937,0.09590347140942947,39.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,19,0.993164371098022,0.04201575696544096,0.12889781242796353,30.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,20,0.9913323104115269,0.04227068283888281,0.09900635434894163,41.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,21,0.9944082554729732,0.032855759652060126,0.1220029764536058,30.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,22,0.9977486053185566,0.046461867886166484,0.10906438256743778,32.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,23,0.9926593785711845,0.025091913741211086,0.039055347029701655,31.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,24,1.0019621721728083,0.025190133576864192,0.10200986439983764,34.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,25,0.9949741996311281,0.06579075199527439,0.11274955454906099,34.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,26,0.9947042332715859,0.02148342717610482,0.11462114892720604,28.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,27,0.9901541967946419,0.02322996972580357,0.0986268872979673,34.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,28,0.9919483991774521,0.06570704380272553,0.12277823330150602,36.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,Random Search,0,stage1_random,29,0.9960378527224962,0.02784384256294626,0.11233656528843879,35.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,0,0.9429336624814088,0.03994046442755044,0.07749041310603685,14.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,1,0.9344670976258289,0.04299241507261399,0.08386093184229684,15.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,2,0.9253818566219929,0.07595706340837241,0.12242943388385136,14.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,3,0.9446802941477194,0.03369611391212876,0.08202758060086222,15.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,4,0.9475962101558086,0.04652993259944204,0.0874677259078868,13.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,5,0.9465304816336555,0.1386532284423084,0.08199122522253788,14.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,6,0.9515482077799906,0.12740964515232464,0.10049327740259041,14.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,7,0.9481586730463587,0.024839860731338315,0.08382874380974406,14.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,8,0.9390260335813974,0.13055478580081015,0.09472209928398975,15.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,9,0.9426376202874687,0.13839046062630406,0.07811768954825153,15.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,10,0.9398845539111255,0.04250915922658098,0.10944140324135247,14.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,11,0.9469893124783901,0.16904272202010565,0.08315365701787826,14.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,12,0.9425488371034132,0.1670930653248886,0.048004337007394184,13.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,13,0.9506749503869143,0.16083092875199334,0.08136511551784617,13.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,14,0.955322674608284,0.09699415833932619,0.13599834270585143,13.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,15,0.9574837277411906,0.1147830744638738,0.12104994197114442,14.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,16,0.9504825148300595,0.025298211789944163,0.08407216189998791,14.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,17,0.9323208679459525,0.13460252557633726,0.13488956206924196,15.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,18,0.9428300558443233,0.019404666020666463,0.07971871507284743,15.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,19,0.9623534683627777,0.12832762989487348,0.13391330915366367,15.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,20,0.9355180382671737,0.12031851633155848,0.06470206836237906,17.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,21,0.9595262948847758,0.12876510338008917,0.0723942763154252,11.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,22,0.946352879693323,0.040083865025990636,0.08057367941368776,13.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,23,0.9409058628916478,0.1383635559024721,0.07603842037286458,12.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,24,0.9414238960770754,0.03889878178915336,0.08627819464867571,11.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,25,0.9416015335896297,0.13538950030055122,0.08056050407692347,13.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,26,0.9389816292850048,0.06837694961598413,0.08823646823726458,13.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,27,0.9265334402261665,0.06375332157232622,0.0751677954446874,18.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,28,0.9451243320298998,0.11651321019921819,0.12181833981372542,15.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,Random Search,0,stage1_random,29,0.9379455171784359,0.07231740470120464,0.09212121696156036,16.0,,
