Dataset,Hardware,ds_key,hw_key,algo_id,Seed,HV,IGD,Spacing,MaxSpread
CIFAR-10,RasPi4,cifar10,raspi4_latency,nsga2,24,1.1661738321204442,0.0025194955159727355,0.15962307671690001,1.2332504378990823
CIFAR-10,RasPi4,cifar10,raspi4_latency,nsga2,25,1.166451665460196,0.001043212464785303,0.15498162843193983,1.3239608797194347
CIFAR-10,RasPi4,cifar10,raspi4_latency,nsga2,26,1.166309441533322,0.001848329945243769,0.18026643973119555,1.3129403987138422
CIFAR-10,RasPi4,cifar10,raspi4_latency,nsga2,27,1.1660820524631956,0.0019006231740226684,0.14964681856482825,1.3129414372545656
CIFAR-10,RasPi4,cifar10,raspi4_latency,nsga2,28,1.1663540664753342,0.0013684586752586415,0.16298212131736187,1.3129420880758897
CIFAR-10,RasPi4,cifar10,raspi4_latency,nsga2,29,1.165884816734754,0.0018045729018252557,0.15159085423947097,1.3129414372545656
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,0,1.1968026550725919,0.00041593583596364703,0.0361794363397906,0.838607879703872
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,1,1.1969488348927597,0.0008705673249759181,0.03583785848904311,0.8381577186220915
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,2,1.1968553332184344,0.0003369800514735103,0.03632574780640229,0.8382748153677955
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,3,1.196738131351813,0.0017742693300540778,0.07530246808923884,0.8383371158275541
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,4,1.1967308853563559,0.0009453567861966583,0.03617907333256837,0.838607879703872
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,5,1.1968796935076547,0.0004654344617652537,0.03603925632142633,0.8381577186220915
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,6,1.195919017380322,0.0006955315396004042,0.008378561887645379,0.8382342028601635
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,7,1.1969020855626678,0.000790329658281175,0.037730782702266284,0.8381577186220915
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,8,1.1969830725227093,0.0003435850161479398,0.03608247258044631,0.8381577186220915
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,9,1.194989920410396,0.004696381676969005,0.011771031678326244,0.507491271208572
