Dataset,Hardware,ds_key,hw_key,Stage,stage_idx,stage_id,Seed,HV,IGD,Spacing,Pareto Points,algo_id,MaxSpread
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,2,1.0420407482201979,0.0008886848536025666,0.043665338556082865,90.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,3,1.0395464127411196,0.004605724314203506,0.019282326468990446,36.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,4,1.0395086204346262,0.0028648802360841407,0.048025203865437335,91.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,5,1.0408767296100172,0.03290268019728278,0.04678987538839329,100.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,6,1.0295615971345318,0.015981063342335015,0.016127150754756195,52.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,7,1.040937167890051,0.0017113029058931203,0.044247730754497894,69.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,8,1.041934922841933,0.0004920178395629897,0.007520841034211701,102.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,9,1.0420860920679063,0.000811145151367711,0.04728029522419304,91.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,10,1.0417157378443975,0.032248248748174724,0.033228046875569225,183.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,11,1.0400527985077532,0.002443559984296006,0.005064158052880014,117.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,12,1.0423808876287417,0.032001392606431305,0.01755798213300269,104.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,13,1.04209366090933,0.0009550604085193445,0.051139675365274875,87.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,14,1.0419122249677655,0.0005341188910356674,0.04491221060201306,81.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,15,1.0341344056694863,0.009010455104266362,0.009179899257862272,113.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,16,1.0401662013775466,0.002956983843268017,0.033684908446485994,103.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,17,1.040302224270567,0.03487044751216936,0.021089579451372048,108.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,18,1.0337488705126072,0.010019781663329865,0.014963076422163386,179.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,19,1.0417686418834253,0.0010684717412152722,0.03171950685599617,173.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,20,1.0408162307792517,0.0033909886144836933,0.04322325710334461,116.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,21,1.0372334543828956,0.008063480416930944,0.010213402657719863,101.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,22,1.0423808703285329,0.000642663718255147,0.06278638952935837,44.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,23,1.0419953870722805,0.002440826389094798,0.02425396530921085,56.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,24,1.0415494655359943,0.00126409517835043,0.038546983860441225,116.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,25,1.0341874048596633,0.011377630798565885,0.017350923961690204,175.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,26,1.0407784730731764,0.0019519620289311548,0.0411010336435563,103.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,27,0.9937414106624995,0.07130812592535227,0.021174891360520826,75.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,28,1.0408540317358494,0.002381992289787074,0.05274491628346785,72.0,,
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,29,1.0418895703441202,0.0007520753330463805,0.041216787584245004,96.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,0,0.9865294243247513,0.009501419561554798,0.013609430225181128,92.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,1,0.9867366866588686,0.01310288705377787,0.012650294554630065,165.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,2,0.9825841388726847,0.009312710756961766,0.06587908146644092,84.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,3,0.9851783994032443,0.014925718699129124,0.05448729279153277,128.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,4,0.9857197587483671,0.01792717272090879,0.010085881038562932,150.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,5,0.9850137648935279,0.017609781383472797,0.009748727167916903,111.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,6,0.988384199281334,0.001027694065114387,0.012119781727033468,154.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,7,0.9879827653958907,0.008393965410883752,0.012625164527289357,98.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,8,0.9873144841872775,0.012953567004648465,0.003903088281906215,110.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,9,0.9856146516610484,0.005811778308468616,0.06173373537780568,101.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,10,0.9834117873567367,0.009224618227738495,0.05642998244329275,115.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,11,0.9861330575863523,0.006695120426288232,0.005791797829329079,156.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,12,0.9881901262949332,0.012781050250101903,0.06712424124449493,88.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,13,0.9858931684806161,0.00888259745329765,0.007984218909961288,128.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,14,0.987326599056633,0.01344015165697023,0.06115344719718358,100.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,15,0.9821911693229743,0.018335204074673674,0.006063049336525602,160.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,16,0.9866851186808125,0.06373660084549383,0.0628499029030861,92.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,17,0.9861968132265573,0.06444178539624003,0.057557787277433575,115.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,18,0.9868636654554203,0.013588608542011769,0.05463130947244088,128.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,19,0.9875688770014296,0.0045867031698921135,0.056190462745662695,123.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,20,0.9840894095216297,0.06914933096134405,0.05709956399977762,109.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,21,0.9874291655278292,0.01292850058072779,0.009745256920415831,91.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,22,0.9858002932319593,0.017257361904801642,0.07690179945292361,65.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,23,0.9821312520082924,0.019014206180795253,0.010186723755864897,114.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,24,0.9873666495425815,0.00863986287687251,0.008866936443808976,62.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,25,0.9865713293957669,0.014843567492397214,0.010571368292410037,94.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,26,0.9842581810872661,0.06730021294850298,0.003628225430730772,117.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,27,0.9867851282862419,0.005014313814917611,0.009029737420880682,56.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,28,0.9842715910414428,0.006931725724122259,0.05778864888556199,106.0,,
ImageNet-16,EdgeGPU,ImageNet16-120,edgegpu_latency,MOEA/D + GA,1,stage2_moead_ga,29,0.9867931467813248,0.007727564706715605,0.07009010486662484,74.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,0,1.0028627175386358,0.0040159663771544354,0.012602722976349259,114.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,1,1.0020146385884319,0.013530622506574773,0.011846552743996847,125.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,2,1.002115773431306,0.010794374816974948,0.04420692686118942,176.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,3,1.000788828766356,0.006317055789800717,0.004184679300509247,160.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,4,0.9943258282532103,0.020782914294061688,0.007956464565646785,109.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,5,1.0035531409058307,0.0036816828673211046,0.039980992773177945,220.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,6,1.0011233925481138,0.025174026112223104,0.05597315843421049,111.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,7,1.0030039753640516,0.011409341634639981,0.04260212528066794,191.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,8,0.9991447434525251,0.021319713244148476,0.061713388372648406,107.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,9,1.0037087773686775,0.0020311188761101425,0.053830176650781575,131.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,10,0.9992944826137755,0.009595723613387014,0.04299259865592337,195.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,11,1.0039296686449897,0.0024837267336717313,0.04711388054848074,161.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,12,1.0018274901314475,0.005570907122264655,0.04398429039733201,185.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,13,1.0027313618284823,0.013933913326202824,0.06352197123932601,94.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,14,0.9971048680356215,0.01442647874452535,0.061715689648615416,94.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,15,0.9969285733386872,0.04209156595693484,0.015106514058816288,123.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,16,1.002039712775221,0.012671009370245453,0.0022013831341835812,145.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,17,1.0002520020018653,0.037334470534677366,0.0785562084460516,84.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,18,1.0034785145836347,0.01357618674857304,0.06104661086623735,97.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,19,1.0004211790778743,0.011152252414812467,0.005380540329197154,116.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,20,1.0024167629488456,0.003112051632443177,0.04768760821215514,149.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,21,1.0025416104769886,0.01002536701325669,0.04653790863366808,164.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,22,1.0019094931740589,0.013282856722887983,0.04986851754738979,152.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,23,1.0012295351070208,0.009334047189219865,0.005772459173850438,130.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,24,1.0002772451097104,0.016916299940396572,0.05288468264070801,125.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,25,0.9959794534870173,0.02140943060738742,0.01064015793448324,119.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,26,1.002214690793246,0.005069587454405168,0.052882010495799825,131.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,27,1.0032345555859083,0.0030311903258769322,0.005312847337966662,124.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,28,1.0034908118302008,0.00358992768008786,0.05102150608830343,145.0,,
ImageNet-16,RPi-4,ImageNet16-120,raspi4_latency,MOEA/D + GA,1,stage2_moead_ga,29,1.0039308077133748,0.0020642926860920613,0.04278222934418236,196.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,0,0.9607252718683287,0.006792667011761337,0.05458161671249341,39.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,1,0.9523179347621715,0.03970662896153914,0.06084829205962806,45.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,2,0.9730698390448435,0.002938927611646311,0.0259721209609029,155.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,3,0.9708791949050825,0.004003900615162573,0.009471526358304375,97.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,4,0.9619419394259947,0.01818781831943615,0.06237236508449775,50.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,5,0.9726997913841643,0.00315071543258975,0.03124592433011958,146.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,6,0.9350888085927855,0.03379629553284343,0.05133178838739932,33.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,7,0.9702900894366969,0.003430254854964924,0.031225701793144402,208.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,8,0.9731764195196778,0.0021682123247339555,0.02125772534348793,140.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,9,0.9477885796499654,0.13555039391766716,0.0635865599165731,17.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,10,0.9614683105369598,0.0048138097340549016,0.011206193410835142,202.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,11,0.9698874769314144,0.0034614661920089372,0.02740081362288669,189.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,12,0.9766074355294135,0.0001825764641444918,0.036253259156655795,104.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,13,0.9739283390475876,0.0030530271232732916,0.029982160642776853,179.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,14,0.9763854089657044,0.0027676243361315586,0.029023531135177114,172.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,15,0.971352849202847,0.0030749523190098183,0.02107541687527333,160.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,16,0.9760893667717642,0.002913071794752618,0.02131866224601308,172.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,17,0.9674896144357364,0.003265867737521772,0.028306194307978465,134.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,18,0.9731024089711927,0.0010122154924483177,0.041569096941108864,133.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,19,0.9750088605322947,0.0030160979470907124,0.023635119385285192,215.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,20,0.9764298132620969,0.002714258988599146,0.030024088429432882,173.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,21,0.9723593703025613,0.021016324380517957,0.04683696203695432,74.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,22,0.9754973027108679,0.0030792024900561945,0.008590445364729481,181.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,23,0.9742539671666363,0.0030043266814264633,0.034106711446432646,138.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,24,0.9747424245904471,0.0029169102254365436,0.03593753088253432,85.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,25,0.9307370909931341,0.05163394972530254,0.058603841240711385,42.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,26,0.97635579255012,0.0028609296119084765,0.0288390886659775,178.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,27,0.976089387098748,0.002818486962133139,0.005920268594014611,164.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,28,0.9650473476436657,0.003241507384457368,0.026979059597298807,174.0,,
ImageNet-16,Eyeriss,ImageNet16-120,eyeriss_latency,MOEA/D + GA,1,stage2_moead_ga,29,0.97678505779673,0.0027754978189699813,0.0019242120839543181,170.0,,
