Dataset,Hardware,ds_key,hw_key,algo_id,Seed,HV,IGD,Spacing,MaxSpread
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,1,1.143317348570518,0.0037298303306815064,0.0028073368281009395,0.6453449079330579
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,2,1.1435717061351216,0.0028401804988381655,0.003783353817840896,0.6464453302694629
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,3,1.1455299974005209,0.0002390696753410392,0.010997025288670413,0.9759035277970521
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,4,1.1451362001534438,0.0010667867639642709,0.0022490034363517983,0.6472491200691478
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,5,1.1356835336110693,0.026833238967808704,0.006872432529928736,0.5069105203339794
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,6,1.1431871343737143,0.002206619896462657,0.005782973581082174,0.6641232211972632
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,7,1.1436605906471218,0.003399112000134072,0.01320311462885901,0.9755287735764131
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,8,1.113646191103665,0.003924968197606164,0.031327411905538005,1.178563602133395
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,9,1.1728129212492484,0.003598403003645726,0.0037052965083052233,0.6977502241478842
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,10,1.1728910651986695,0.0033611963241867568,0.006915710480910489,0.858160729864764
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,11,1.1406189965954256,0.00789040783904781,0.0018060133246909109,0.6133149180951822
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,12,1.1754821886576576,0.0007062083148668886,0.004178879981148571,0.700730867377238
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,13,1.1459054015437793,0.0006270179067454634,0.0023512383807287344,0.6463258623017407
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,14,1.1432483985426645,0.0036763310779323066,0.0030213371815111384,0.6456647565176074
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,15,1.1640988161217092,0.004301694504520393,0.011791473526301593,0.8100482174058252
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,16,1.165160720200226,0.01795159936629154,0.011583569744720456,0.8168966508339612
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,17,1.1450626470273422,0.0026413133290493023,0.00632518796841758,0.6467044950805974
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,18,1.174860068969668,0.0034470133398110583,0.004162532610442289,0.7005753083495598
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,19,1.1694970544379761,0.0034086058442991,0.0037442477787187835,0.8597541679525325
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,20,1.1463917282552445,0.002769655044729726,0.03051508509757759,1.1968063743174902
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,21,1.1452848214825562,0.0035046782821723708,0.002564948795734774,0.6472301605831388
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,22,1.1720728587859943,0.0180414079950075,0.002604713419669215,0.7134225649285482
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,23,1.145212807983221,0.0035270360395442107,0.002652182145481577,0.6480370492834316
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,24,1.1444880418346404,0.017160091593196022,0.015338588113084325,0.9759035277970521
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,25,1.1725049362748834,0.004227483407137235,0.004395662112944539,0.6985143257024629
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,26,1.1665826724862456,0.0009405870629372188,0.01599451107593153,1.1060334221165742
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,27,1.1698035225818708,0.0013635706966225402,0.008914576897235947,0.8698605994047567
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,28,1.1691967255119735,0.002938904044689112,0.017778143888082545,0.8719168613499682
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,full_proposed,29,1.1441141492611686,0.0024101316867443396,0.016376777064253625,0.9752892947999899
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,full_proposed,0,0.9956972269934318,0.013265715204947235,0.020607566508599833,1.307136985247431
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,full_proposed,1,1.0140298848391496,0.013971129123301335,0.02768769763502323,1.396061175803674
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,full_proposed,2,0.9827733892394384,0.00880066226655286,0.0009816507258019306,0.9610159888347366
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,full_proposed,3,1.0180585666646578,0.006975798417727008,0.019145345403425735,1.179461385379751
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,full_proposed,4,1.015643771125355,0.011253453727224642,0.01984683105286945,1.3079316032102069
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,full_proposed,5,1.0134348052379836,0.005538951829968686,0.03062236216697107,1.3038189215592684
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,full_proposed,6,1.0155129820902626,0.01920135099312078,0.020929481812258566,1.3079408469550613
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,full_proposed,7,1.0037003688134816,0.021686439051858887,0.019234199134424583,1.2444064947044255
