ds_key,hw_key,algo_id,acc,lat
cifar10,edgegpu_latency,full_proposed,94.37333679199219,6.77217960357666
cifar10,edgegpu_latency,full_proposed,94.37333679199219,6.77217960357666
cifar10,edgegpu_latency,full_proposed,94.2933349609375,6.663150787353516
cifar10,edgegpu_latency,full_proposed,94.2933349609375,6.663150787353516
cifar10,edgegpu_latency,full_proposed,94.2933349609375,6.663150787353516
cifar10,edgegpu_latency,full_proposed,94.2933349609375,6.663150787353516
cifar10,edgegpu_latency,full_proposed,94.2933349609375,6.663150787353516
cifar10,edgegpu_latency,full_proposed,94.2933349609375,6.663150787353516
cifar10,edgegpu_latency,full_proposed,94.2933349609375,6.663150787353516
cifar10,edgegpu_latency,full_proposed,94.2933349609375,6.663150787353516
cifar10,edgegpu_latency,full_proposed,94.2933349609375,6.663150787353516
cifar10,edgegpu_latency,full_proposed,94.2933349609375,6.663150787353516
cifar10,edgegpu_latency,full_proposed,94.2933349609375,6.663150787353516
cifar10,edgegpu_latency,full_proposed,94.2933349609375,6.663150787353516
cifar10,edgegpu_latency,full_proposed,94.2933349609375,6.663150787353516
cifar10,edgegpu_latency,full_proposed,94.2933349609375,6.663150787353516
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.24500274658203,6.504120826721191
cifar10,edgegpu_latency,full_proposed,94.2066650390625,5.4822540283203125
cifar10,edgegpu_latency,full_proposed,94.2066650390625,5.4822540283203125
cifar10,edgegpu_latency,full_proposed,94.2066650390625,5.4822540283203125
cifar10,edgegpu_latency,full_proposed,94.2066650390625,5.4822540283203125
cifar10,edgegpu_latency,full_proposed,94.2066650390625,5.4822540283203125
cifar10,edgegpu_latency,full_proposed,94.2066650390625,5.4822540283203125
cifar10,edgegpu_latency,full_proposed,94.2066650390625,5.4822540283203125
cifar10,edgegpu_latency,full_proposed,94.2066650390625,5.4822540283203125
cifar10,edgegpu_latency,full_proposed,94.08999633789062,5.292901992797852
cifar10,edgegpu_latency,full_proposed,94.08999633789062,5.292901992797852
cifar10,edgegpu_latency,full_proposed,94.08999633789062,5.292901992797852
cifar10,edgegpu_latency,full_proposed,94.08999633789062,5.292901992797852
cifar10,edgegpu_latency,full_proposed,94.08999633789062,5.292901992797852
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
cifar10,edgegpu_latency,full_proposed,94.04499816894531,4.716892242431641
